10.12.2023                                                                                                                                                                                                                                                                                              Salida dinámica de lista                                                                                                                                                                                                                                                                                                     1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Lista de pedidos

Solicitante 0000055464
            COMERCIAL KYWI S.A.
            QUITO
Fecha doc.  10.11.2023     A    10.12.2023
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  Documento|Nombre 1           |Pos.|Destinatario       |Destino        |Rep.|CDis|CPag|Prc.neto|Denominación                            |Ctd.conf.|Creado |ClVt|Pedido  |Fecha doc.|Pedido  |Lote|Fe.entrega|Status            |Válido de |Ce. |UMB|Validez a |BF|Solic.|Tp.cambio|Ctd.ped.|Alm.|BqEn|Material      |Prec.Clien|P|UM|MonCd|por|UM| Valor neto|      Neto|Se|S|OfVta|GVen|OrgVt|UM|PsEx|Sal.mcías.|Mon.|Ctd.ped.|Denom.|MoPed|MR|PbP|Dir.sol.|Tp.DC|D/H|Fe.precio |UMB|PUFinal|% Cond|Sal.Cont A|UPA|Creado el |Net Sa CA|Hora    |MonP.|Fac.SAP.|Num.SII.|CPagDesc|FeFac|FechasFacturac         |LP|ListaPrec   |GP|
|  4021430  |COMERCIAL KYWI S.A.| 350|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |One Piece Málaga EF Blanco              |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |CSY060551301CE|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 360|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  38,61 |Ind. Master Blanco- Tq. Andes Man. Plas.|      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |JS0021801301CE|          | |  |     | 1 |UN|299.738,32 | 1.158,30 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 370|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Tanque Master Blanco Caja Edesa         |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |CS0021801301CE|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 380|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Taza Campeón RF Blanco                  |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |SS0042621301B0|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 390|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Asiento Universal Std. RF Blanco        |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |SP2095811301BO|          | |  |     | 1 |UN|299.738,32 |     0,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 400|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 235,92 |One Piece Fonte EF Blanco               |      20 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|no suministrado   |          |2501|UN |31.12.9999|  |55464 |  1,00000|     20 |    |    |JSY060561301CB|          | |  |     | 1 |UN|299.738,32 | 4.718,40 |50|A|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     20 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 410|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |One Piece Fonte EF Blanco-Soft Close    |      20 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|no suministrado   |          |2501|UN |31.12.9999|  |55464 |  1,00000|     20 |    |    |CSY060561301CB|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|A|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     20 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 420|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  64,10 |Toilet Andes RF Blanco                  |     100 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    100 |    |    |CS0070921301CE|          | |  |     | 1 |UN|299.738,32 | 6.410,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    100 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 430|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  69,18 |Toilet Andes RF Bone                    |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |CS0070927331CE|          | |  |     | 1 |UN|299.738,32 |   691,80 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 440|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 112,97 |Toilet Express Evolution RF Blanco      |      16 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     16 |    |    |CS0070911301CE|          | |  |     | 1 |UN|299.738,32 | 1.807,52 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     16 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 450|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  95,99 |Taza Carlton ADA HET Blanco-Orq. C/Tapa |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |JSA077901301CB|          | |  |     | 1 |UN|299.738,32 |   959,90 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 460|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Taza Carlton EF ADA-Fluxómetro Blanco   |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |CS0077901301CB|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 470|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Asiento Orquídea Blanco con Tapa        |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |SPCT95191301BO|          | |  |     | 1 |UN|299.738,32 |     0,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 480|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 107,59 |One Piece Ego EF Blanco Pure-Forli      |     100 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|entregar parcialm.|          |2501|UN |31.12.9999|  |55464 |  1,00000|    100 |    |    |JSS061171301CB|          | |  |     | 1 |UN|299.738,32 |10.759,00 |50|B|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    100 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 490|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |One Piece Ego Pure EF Blanco S/Integr.  |     100 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|entregar parcialm.|          |2501|UN |31.12.9999|  |55464 |  1,00000|    100 |    |    |CS0061171301CB|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|B|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    100 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 500|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Asiento Forli EF Blanco Slow Down       |     100 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|entregar parcialm.|          |2501|UN |31.12.9999|  |55464 |  1,00000|    100 |    |    |SP0096891301CG|          | |  |     | 1 |UN|299.738,32 |     0,00 |51|B|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    100 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 510|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 107,59 |One Piece Stratos EF Pure Blanco-Forli  |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |JSS066141301CB|          | |  |     | 1 |UN|299.738,32 | 1.075,90 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 520|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |One Piece Stratos Pure EF Blanco        |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |CS0066141301CB|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 530|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Asiento Forli EF Blanco Slow Down       |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |SP0096891301CG|          | |  |     | 1 |UN|299.738,32 |     0,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 540|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 123,84 |OP Kingsley Advan. RF Blanco-Crown      |      16 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     16 |    |    |JSS060841301CB|          | |  |     | 1 |UN|299.738,32 | 1.981,44 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     16 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 550|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |One Piece Kingsley Advance RF Blanco    |      16 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     16 |    |    |CS0060841301CB|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     16 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 560|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Asiento Crown RF Slow Down Blanco       |      16 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     16 |    |    |SP0096871301CG|          | |  |     | 1 |UN|299.738,32 |     0,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     16 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 570|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 118,25 |One Piece Ego EF Bone Pure-Forli        |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |JSS061177331CB|          | |  |     | 1 |UN|299.738,32 | 1.182,50 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 580|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |One Piece Ego Pure EF Bone S/Integr.    |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |CS0061177331CB|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 590|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Asiento Forli EF Bone Slow Down         |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |SP0096897331CG|          | |  |     | 1 |UN|299.738,32 |     0,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 600|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 103,32 |One Piece Ego Pure RF Blanco-Crown      |      40 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     40 |    |    |JSS061141301CB|          | |  |     | 1 |UN|299.738,32 | 4.132,80 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     40 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 610|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |One Piece Ego Pure RF Blanco S/Integr.  |      40 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     40 |    |    |CS0061141301CB|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     40 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 620|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Asiento Crown RF Slow Down Blanco       |      40 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     40 |    |    |SP0096871301CG|          | |  |     | 1 |UN|299.738,32 |     0,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     40 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 630|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 130,82 |JGO WC KINGSLEY ADVANCE BCO C/A SD      |      40 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     40 |    |    |JSS060891301CB|          | |  |     | 1 |UN|299.738,32 | 5.232,80 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     40 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 640|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |One Piece Kingsley Advance EF Blanco    |      40 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     40 |    |    |CS0060891301CB|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     40 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 650|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Asiento Prato EF Blanco Slow Down       |      40 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     40 |    |    |SP0096881301CG|          | |  |     | 1 |UN|299.738,32 |     0,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     40 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 660|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 107,58 |Fuente Fontana Blanco                   |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|no suministrado   |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |CSY068501301CB|          | |  |     | 1 |UN|299.738,32 | 1.075,80 |50|A|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 670|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 107,74 |Fuente Bella Blanco                     |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |CSY068491301CB|          | |  |     | 1 |UN|299.738,32 | 1.077,40 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 680|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   3,50 |Asiento Fantasía Universal Blanco       |     300 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    300 |    |    |SP2095811301CG|          | |  |     | 1 |UN|299.738,32 | 1.050,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    300 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 690|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   3,50 |Asiento Fantasía Universal Dresden Blue |      60 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     60 |    |    |SP2095817221CG|          | |  |     | 1 |UN|299.738,32 |   210,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     60 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 700|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 111,67 |Columna Ares                            |      20 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|no suministrado   |          |2501|UN |31.12.9999|  |55464 |  1,00000|     20 |    |    |SB0056650001M3|          | |  |     | 1 |UN|299.738,32 | 2.233,40 |56|A|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     20 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.| 710|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 155,47 |Columna de Baño HIT-OLS-711             |       3 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|      3 |    |    |SB0048431301M3|          | |  |     | 1 |UN|299.738,32 |   466,41 |56|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |      3 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
